2023-09-30 21:38:32,016.bbq_producer.INFO ==================================================
2023-09-30 21:38:32,041.bbq_producer.INFO Today is 2023-09-30 at 09:38 PM
2023-09-30 21:38:32,166.bbq_producer.INFO Running on: nt Windows 10
2023-09-30 21:38:32,300.bbq_producer.INFO Python version:  3.10.9
2023-09-30 21:38:32,386.bbq_producer.INFO Python path: C:\Users\amaar\anaconda3
2023-09-30 21:38:32,401.bbq_producer.INFO Working dir: C:\Users\amaar\OneDrive\Desktop\NW\Data Streaming\streaming-06-smart-smoker-
2023-09-30 21:38:32,432.bbq_producer.INFO ==================================================
2023-09-30 21:38:37,962.bbq_producer.INFO Seeing if you want to monitor RabbitMQ queues
2023-09-30 21:38:40,052.bbq_producer.INFO Answer is y.
2023-09-30 21:38:50,497.bbq_producer.INFO Skipping header row
2023-09-30 21:56:47,504.bbq_producer.INFO  [x] Sent ('5/22/2021 13:38', '224.2') to 01-smoker
2023-09-30 21:56:47,827.bbq_producer.INFO  [x] Sent ('5/22/2021 13:38', '') to 02-food-A
2023-09-30 21:56:48,212.bbq_producer.INFO  [x] Sent ('5/22/2021 13:38', '') to 02-food-B
2023-09-30 21:57:18,666.bbq_producer.INFO  [x] Sent ('5/22/2021 13:39', '223.6') to 01-smoker
2023-09-30 21:57:18,778.bbq_producer.INFO  [x] Sent ('5/22/2021 13:39', '') to 02-food-A
2023-09-30 21:57:18,927.bbq_producer.INFO  [x] Sent ('5/22/2021 13:39', '') to 02-food-B
2023-09-30 21:57:49,093.bbq_producer.INFO  [x] Sent ('5/22/2021 13:39', '223.6') to 01-smoker
2023-09-30 21:57:49,125.bbq_producer.INFO  [x] Sent ('5/22/2021 13:39', '') to 02-food-A
2023-09-30 21:57:49,132.bbq_producer.INFO  [x] Sent ('5/22/2021 13:39', '') to 02-food-B
2023-09-30 21:58:19,204.bbq_producer.INFO  [x] Sent ('5/22/2021 13:40', '224.6') to 01-smoker
2023-09-30 21:58:19,261.bbq_producer.INFO  [x] Sent ('5/22/2021 13:40', '') to 02-food-A
2023-09-30 21:58:19,288.bbq_producer.INFO  [x] Sent ('5/22/2021 13:40', '') to 02-food-B
2023-09-30 21:58:49,397.bbq_producer.INFO  [x] Sent ('5/22/2021 13:40', '224.6') to 01-smoker
2023-09-30 21:58:49,557.bbq_producer.INFO  [x] Sent ('5/22/2021 13:40', '') to 02-food-A
2023-09-30 21:58:49,702.bbq_producer.INFO  [x] Sent ('5/22/2021 13:40', '') to 02-food-B
2023-09-30 21:59:19,852.bbq_producer.INFO  [x] Sent ('5/22/2021 13:41', '224.3') to 01-smoker
2023-09-30 21:59:19,971.bbq_producer.INFO  [x] Sent ('5/22/2021 13:41', '') to 02-food-A
2023-09-30 21:59:20,113.bbq_producer.INFO  [x] Sent ('5/22/2021 13:41', '') to 02-food-B
2023-09-30 21:59:50,405.bbq_producer.INFO  [x] Sent ('5/22/2021 13:41', '224.3') to 01-smoker
2023-09-30 21:59:50,568.bbq_producer.INFO  [x] Sent ('5/22/2021 13:41', '') to 02-food-A
2023-09-30 21:59:50,761.bbq_producer.INFO  [x] Sent ('5/22/2021 13:41', '') to 02-food-B
2023-09-30 22:00:21,033.bbq_producer.INFO  [x] Sent ('5/22/2021 13:42', '226.6') to 01-smoker
2023-09-30 22:00:21,116.bbq_producer.INFO  [x] Sent ('5/22/2021 13:42', '') to 02-food-A
2023-09-30 22:00:21,173.bbq_producer.INFO  [x] Sent ('5/22/2021 13:42', '') to 02-food-B
2023-09-30 22:00:51,322.bbq_producer.INFO  [x] Sent ('5/22/2021 13:42', '226.6') to 01-smoker
2023-09-30 22:00:51,458.bbq_producer.INFO  [x] Sent ('5/22/2021 13:42', '') to 02-food-A
2023-09-30 22:00:51,510.bbq_producer.INFO  [x] Sent ('5/22/2021 13:42', '') to 02-food-B
2023-09-30 22:01:21,624.bbq_producer.INFO  [x] Sent ('5/22/2021 13:43', '229') to 01-smoker
2023-09-30 22:01:21,738.bbq_producer.INFO  [x] Sent ('5/22/2021 13:43', '') to 02-food-A
2023-09-30 22:01:21,839.bbq_producer.INFO  [x] Sent ('5/22/2021 13:43', '') to 02-food-B
2023-09-30 22:01:51,914.bbq_producer.INFO  [x] Sent ('5/22/2021 13:43', '229') to 01-smoker
2023-09-30 22:01:51,921.bbq_producer.INFO  [x] Sent ('5/22/2021 13:43', '') to 02-food-A
2023-09-30 22:01:51,931.bbq_producer.INFO  [x] Sent ('5/22/2021 13:43', '') to 02-food-B
2023-09-30 22:02:24,727.bbq_producer.INFO  [x] Sent ('5/22/2021 13:44', '232.8') to 01-smoker
2023-09-30 22:02:24,797.bbq_producer.INFO  [x] Sent ('5/22/2021 13:44', '') to 02-food-A
2023-09-30 22:02:25,051.bbq_producer.INFO  [x] Sent ('5/22/2021 13:44', '') to 02-food-B
2023-09-30 22:02:55,234.bbq_producer.INFO  [x] Sent ('5/22/2021 13:44', '232.8') to 01-smoker
2023-09-30 22:02:55,262.bbq_producer.INFO  [x] Sent ('5/22/2021 13:44', '') to 02-food-A
2023-09-30 22:02:55,294.bbq_producer.INFO  [x] Sent ('5/22/2021 13:44', '') to 02-food-B
2023-09-30 22:03:25,307.bbq_producer.INFO  [x] Sent ('5/22/2021 13:45', '237.9') to 01-smoker
2023-09-30 22:03:25,309.bbq_producer.INFO  [x] Sent ('5/22/2021 13:45', '') to 02-food-A
2023-09-30 22:03:25,311.bbq_producer.INFO  [x] Sent ('5/22/2021 13:45', '') to 02-food-B
2023-09-30 22:03:55,339.bbq_producer.INFO  [x] Sent ('5/22/2021 13:45', '237.9') to 01-smoker
2023-09-30 22:03:55,394.bbq_producer.INFO  [x] Sent ('5/22/2021 13:45', '') to 02-food-A
2023-09-30 22:03:55,444.bbq_producer.INFO  [x] Sent ('5/22/2021 13:45', '') to 02-food-B
2023-09-30 22:04:25,506.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '200.2') to 01-smoker
2023-09-30 22:04:25,511.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 02-food-A
2023-09-30 22:04:25,513.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 02-food-B
2023-09-30 22:04:55,529.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '200.2') to 01-smoker
2023-09-30 22:04:55,534.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 02-food-A
2023-09-30 22:04:55,538.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 02-food-B
2023-09-30 22:05:25,551.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 01-smoker
2023-09-30 22:05:25,555.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '38.7') to 02-food-A
2023-09-30 22:05:25,558.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 02-food-B
2023-09-30 22:05:55,601.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 01-smoker
2023-09-30 22:05:55,622.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '38.7') to 02-food-A
2023-09-30 22:05:55,628.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '37') to 02-food-B
2023-09-30 22:06:25,646.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 01-smoker
2023-09-30 22:06:25,653.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '') to 02-food-A
2023-09-30 22:06:25,666.bbq_producer.INFO  [x] Sent ('5/22/2021 13:46', '37') to 02-food-B
2023-09-30 22:06:55,685.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '205.9') to 01-smoker
2023-09-30 22:06:55,694.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 02-food-A
2023-09-30 22:06:55,698.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 02-food-B
2023-09-30 22:07:25,784.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '205.9') to 01-smoker
2023-09-30 22:07:26,112.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 02-food-A
2023-09-30 22:07:26,430.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 02-food-B
2023-09-30 22:07:56,847.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 01-smoker
2023-09-30 22:07:57,017.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '37.1') to 02-food-A
2023-09-30 22:07:57,182.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 02-food-B
2023-09-30 22:08:27,388.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 01-smoker
2023-09-30 22:08:27,596.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '37.1') to 02-food-A
2023-09-30 22:08:27,745.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '35.3') to 02-food-B
2023-09-30 22:08:57,974.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 01-smoker
2023-09-30 22:08:58,119.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '') to 02-food-A
2023-09-30 22:08:58,255.bbq_producer.INFO  [x] Sent ('5/22/2021 13:47', '35.3') to 02-food-B
2023-09-30 22:09:28,433.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '230') to 01-smoker
2023-09-30 22:09:28,440.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 02-food-A
2023-09-30 22:09:28,469.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 02-food-B
2023-09-30 22:09:58,521.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '230') to 01-smoker
2023-09-30 22:09:58,544.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 02-food-A
2023-09-30 22:09:58,573.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 02-food-B
2023-09-30 22:10:28,624.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 01-smoker
2023-09-30 22:10:28,730.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '36.9') to 02-food-A
2023-09-30 22:10:28,786.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 02-food-B
2023-09-30 22:10:58,943.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 01-smoker
2023-09-30 22:10:58,996.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '36.9') to 02-food-A
2023-09-30 22:10:59,152.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '35.2') to 02-food-B
2023-09-30 22:11:29,320.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 01-smoker
2023-09-30 22:11:29,461.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '') to 02-food-A
2023-09-30 22:11:29,733.bbq_producer.INFO  [x] Sent ('5/22/2021 13:48', '35.2') to 02-food-B
2023-09-30 22:12:00,263.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '239.6') to 01-smoker
2023-09-30 22:12:00,583.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 02-food-A
2023-09-30 22:12:00,837.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 02-food-B
2023-09-30 22:12:31,134.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '239.6') to 01-smoker
2023-09-30 22:12:31,239.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 02-food-A
2023-09-30 22:12:31,349.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 02-food-B
2023-09-30 22:13:01,473.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 01-smoker
2023-09-30 22:13:01,566.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '36.9') to 02-food-A
2023-09-30 22:13:01,624.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 02-food-B
2023-09-30 22:13:31,702.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 01-smoker
2023-09-30 22:13:31,760.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '36.9') to 02-food-A
2023-09-30 22:13:31,838.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '35.3') to 02-food-B
2023-09-30 22:14:01,941.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 01-smoker
2023-09-30 22:14:01,987.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '') to 02-food-A
2023-09-30 22:14:02,084.bbq_producer.INFO  [x] Sent ('5/22/2021 13:49', '35.3') to 02-food-B
2023-09-30 22:14:32,164.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '242.4') to 01-smoker
2023-09-30 22:14:32,168.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 02-food-A
2023-09-30 22:14:32,171.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 02-food-B
2023-09-30 22:15:02,212.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '242.4') to 01-smoker
2023-09-30 22:15:02,295.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 02-food-A
2023-09-30 22:15:02,353.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 02-food-B
2023-09-30 22:15:32,446.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 01-smoker
2023-09-30 22:15:32,491.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '37.2') to 02-food-A
2023-09-30 22:15:32,514.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 02-food-B
2023-09-30 22:16:02,540.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 01-smoker
2023-09-30 22:16:02,549.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '37.2') to 02-food-A
2023-09-30 22:16:02,553.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '35.2') to 02-food-B
2023-09-30 22:16:32,593.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 01-smoker
2023-09-30 22:16:32,601.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '') to 02-food-A
2023-09-30 22:16:32,630.bbq_producer.INFO  [x] Sent ('5/22/2021 13:50', '35.2') to 02-food-B
2023-10-01 10:13:42,706.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '243.1') to 01-smoker
2023-10-01 10:13:42,775.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 02-food-A
2023-10-01 10:13:42,860.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 02-food-B
2023-10-01 10:14:13,054.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '243.1') to 01-smoker
2023-10-01 10:14:13,248.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 02-food-A
2023-10-01 10:14:13,435.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 02-food-B
2023-10-01 10:14:43,720.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 01-smoker
2023-10-01 10:14:43,785.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '37.5') to 02-food-A
2023-10-01 10:14:43,799.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 02-food-B
2023-10-01 10:15:13,847.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 01-smoker
2023-10-01 10:15:13,856.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '37.5') to 02-food-A
2023-10-01 10:15:13,867.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '35.2') to 02-food-B
2023-10-01 10:15:43,876.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 01-smoker
2023-10-01 10:15:43,878.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '') to 02-food-A
2023-10-01 10:15:43,880.bbq_producer.INFO  [x] Sent ('5/22/2021 13:51', '35.2') to 02-food-B
2023-10-01 10:16:13,883.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '242.6') to 01-smoker
2023-10-01 10:16:13,884.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 02-food-A
2023-10-01 10:16:13,888.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 02-food-B
2023-10-01 10:16:43,940.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '242.6') to 01-smoker
2023-10-01 10:16:43,981.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 02-food-A
2023-10-01 10:16:44,054.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 02-food-B
2023-10-01 10:17:14,117.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 01-smoker
2023-10-01 10:17:14,118.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '37.9') to 02-food-A
2023-10-01 10:17:14,123.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 02-food-B
2023-10-01 10:17:44,329.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 01-smoker
2023-10-01 10:17:44,476.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '37.9') to 02-food-A
2023-10-01 10:17:44,608.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '35.6') to 02-food-B
2023-10-01 10:18:14,703.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 01-smoker
2023-10-01 10:18:14,795.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '') to 02-food-A
2023-10-01 10:18:14,884.bbq_producer.INFO  [x] Sent ('5/22/2021 13:52', '35.6') to 02-food-B
2023-10-01 10:18:45,591.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '241.7') to 01-smoker
2023-10-01 10:18:45,610.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 02-food-A
2023-10-01 10:18:45,685.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 02-food-B
2023-10-01 10:19:15,736.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '241.7') to 01-smoker
2023-10-01 10:19:15,739.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 02-food-A
2023-10-01 10:19:15,741.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 02-food-B
2023-10-01 10:19:45,799.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 01-smoker
2023-10-01 10:19:45,885.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '38.4') to 02-food-A
2023-10-01 10:19:45,936.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 02-food-B
2023-10-01 10:20:16,010.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 01-smoker
2023-10-01 10:20:16,116.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '38.4') to 02-food-A
2023-10-01 10:20:16,320.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '35.7') to 02-food-B
2023-10-01 10:20:46,464.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 01-smoker
2023-10-01 10:20:46,510.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '') to 02-food-A
2023-10-01 10:20:46,545.bbq_producer.INFO  [x] Sent ('5/22/2021 13:53', '35.7') to 02-food-B
2023-10-01 10:21:16,627.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '241.4') to 01-smoker
2023-10-01 10:21:16,680.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 02-food-A
2023-10-01 10:21:16,731.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 02-food-B
2023-10-01 10:21:46,930.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '241.4') to 01-smoker
2023-10-01 10:21:47,202.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 02-food-A
2023-10-01 10:21:47,486.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 02-food-B
2023-10-01 10:22:17,638.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 01-smoker
2023-10-01 10:22:17,639.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '39.1') to 02-food-A
2023-10-01 10:22:17,644.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 02-food-B
2023-10-01 10:22:47,650.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 01-smoker
2023-10-01 10:22:47,679.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '39.1') to 02-food-A
2023-10-01 10:22:47,725.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '36') to 02-food-B
2023-10-01 10:23:17,853.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 01-smoker
2023-10-01 10:23:17,887.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '') to 02-food-A
2023-10-01 10:23:17,935.bbq_producer.INFO  [x] Sent ('5/22/2021 13:54', '36') to 02-food-B
2023-10-01 10:23:47,955.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '242.1') to 01-smoker
2023-10-01 10:23:47,957.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 02-food-A
2023-10-01 10:23:47,962.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 02-food-B
2023-10-01 10:24:18,077.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '242.1') to 01-smoker
2023-10-01 10:24:18,088.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 02-food-A
2023-10-01 10:24:18,167.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 02-food-B
2023-10-01 10:24:48,169.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 01-smoker
2023-10-01 10:24:48,170.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '39.9') to 02-food-A
2023-10-01 10:24:48,173.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 02-food-B
2023-10-01 10:25:18,198.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 01-smoker
2023-10-01 10:25:18,251.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '39.9') to 02-food-A
2023-10-01 10:25:18,325.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '36') to 02-food-B
2023-10-01 10:25:48,373.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 01-smoker
2023-10-01 10:25:48,409.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '') to 02-food-A
2023-10-01 10:25:48,433.bbq_producer.INFO  [x] Sent ('5/22/2021 13:55', '36') to 02-food-B
2023-10-01 10:26:18,492.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '241.9') to 01-smoker
2023-10-01 10:26:18,532.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 02-food-A
2023-10-01 10:26:18,582.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 02-food-B
2023-10-01 10:26:48,714.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '241.9') to 01-smoker
2023-10-01 10:26:48,904.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 02-food-A
2023-10-01 10:26:49,026.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 02-food-B
2023-10-01 10:27:19,169.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 01-smoker
2023-10-01 10:27:19,174.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '40.6') to 02-food-A
2023-10-01 10:27:19,179.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 02-food-B
2023-10-01 10:27:49,189.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 01-smoker
2023-10-01 10:27:49,191.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '40.6') to 02-food-A
2023-10-01 10:27:49,193.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '36.4') to 02-food-B
2023-10-01 10:28:19,219.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 01-smoker
2023-10-01 10:28:19,299.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '') to 02-food-A
2023-10-01 10:28:19,397.bbq_producer.INFO  [x] Sent ('5/22/2021 13:56', '36.4') to 02-food-B
2023-10-01 10:28:49,455.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '242.1') to 01-smoker
2023-10-01 10:28:49,457.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 02-food-A
2023-10-01 10:28:49,463.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 02-food-B
2023-10-01 10:29:19,476.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '242.1') to 01-smoker
2023-10-01 10:29:19,478.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 02-food-A
2023-10-01 10:29:19,480.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 02-food-B
2023-10-01 10:29:49,501.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 01-smoker
2023-10-01 10:29:49,510.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '41.4') to 02-food-A
2023-10-01 10:29:49,557.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 02-food-B
2023-10-01 10:30:19,648.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 01-smoker
2023-10-01 10:30:19,701.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '41.4') to 02-food-A
2023-10-01 10:30:19,744.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '36.7') to 02-food-B
2023-10-01 10:30:49,863.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 01-smoker
2023-10-01 10:30:49,936.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '') to 02-food-A
2023-10-01 10:30:49,956.bbq_producer.INFO  [x] Sent ('5/22/2021 13:57', '36.7') to 02-food-B
2023-10-01 10:31:19,992.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '240.4') to 01-smoker
2023-10-01 10:31:20,010.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 02-food-A
2023-10-01 10:31:20,019.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 02-food-B
2023-10-01 10:31:50,126.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '240.4') to 01-smoker
2023-10-01 10:31:50,271.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 02-food-A
2023-10-01 10:31:50,425.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 02-food-B
2023-10-01 10:32:20,675.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 01-smoker
2023-10-01 10:32:20,810.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '42.2') to 02-food-A
2023-10-01 10:32:20,958.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 02-food-B
2023-10-01 10:32:51,242.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 01-smoker
2023-10-01 10:32:51,581.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '42.2') to 02-food-A
2023-10-01 10:32:51,897.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '37.1') to 02-food-B
2023-10-01 10:33:22,117.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 01-smoker
2023-10-01 10:33:22,145.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '') to 02-food-A
2023-10-01 10:33:22,148.bbq_producer.INFO  [x] Sent ('5/22/2021 13:58', '37.1') to 02-food-B
2023-10-01 10:33:52,186.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '240.2') to 01-smoker
2023-10-01 10:33:52,217.bbq_producer.INFO  [x] Sent ('5/22/2021 13:59', '') to 02-food-A
